lon,lat
12.1818557,11.7447935
120.4028006,15.576932
120.15507,30.274084
139.8755526,36.3034445
8.7398289,53.132048
119.328515,26.082105
1.7811783,43.974344
6.733343,0.3301924
130.8188513,33.3487793
23.0832748,63.8532929
0.964671,45.697904
-64.2653484,-31.4180746
34.458641,-13.7795533
-8.1656088,41.3121037
30.3406369,59.925597
108.531138,34.811495
-73.7738499,-42.6232593
93.9210651,52.1421176
17.6835478,50.7592361
130.5050825,32.9808142
113.873272,43.915618
-65.3807101,8.4478637
-75.7727595,-11.2957096
22.5942366,49.4303242
-49.6555394,-22.2131635
-77.521175,0.968911
-79.38293,45.8334
124.7225,6.39694
112.166522,28.426184
4.810107,44.1372925
18.6758688,45.0783589
0.2075745,48.0885087
-73.968712,-15.81644
106.9506175,-6.939897
123.6933,-9.8415
-96.7413706,32.765421
23.7851957,38.0222208
126.918087,41.811979
23.0468306,61.127495
45.2613033,54.1308809
11.9062829,-1.9023377
-87.583038,14.89511
123.326062,9.673631
18.0995725,59.3104563
-116.9353591,32.5362744
8.6050736,6.6635241
93.163273,36.909074
-2.0959429,11.0978809
19.6362734,52.4506032
111.920465,36.266914
-87.6876112,38.0515795
111.997915,-8.1491211
112.196621,32.683659
112.52667,27.915008
121.447852,37.464539
43.0824192,44.1136058
-28.339109,38.414101
77.002783,39.119934
85.625121,44.335532
118.036787,36.740856
125.743983,8.47834
108.8432656,-7.5067598
124.0251538,10.8379491
121.0204582,14.5699334
119.560304,25.941708
-39.2583293,-12.4754252
4.3956096,52.0895358
126.422806,41.933917
121.510481,14.1858094
40.618282,43.1023643
43.7911745,56.1465144
114.678669,-8.1913524
49.6317411,40.5854765
36.7897915,50.0779397
14.823991,63.0725838
22.2682863,40.5463267
-80.298025,26.0799319
25.1584914,48.2824698
42.9238906,51.3312362
86.574067,42.059759
22.3618689,54.126654
109.840313,40.657978
35.08287,32.0671
133.5047756,45.2263404
0.2075745,48.0885087
22.6920826,40.7325414
108.4064,-7.7431
17.9852459,50.1575901
4.8987523,8.0120727
6.0255738,12.3258467
-95.5984925,29.9305879
111.4126837,-6.8013457
-89.2062985,13.5742541
115.0881146,-8.3004413
100.6101543,13.6694549
23.717724,60.2401663
100.179649,18.278467
-42.7857583,-12.7959196
120.4493879,41.57365
36.477323,50.7873249
117.711487,39.525207
122.551718,10.509627
5.9481999,45.5673785
20.6429982,45.2567087
-0.1284654,51.5142805
103.78883,24.324999
26.2103909,54.1440921
85.5560635,26.8626548
-25.1607541,37.7616723
-8.9232253,39.7541856
120.00922,30.779444
37.7795618,12.1235658
70.4223308,52.6380394
108.6368609,-7.0303222
100.9894413,14.8533744
-89.1729807,13.6609515
14.5480484,5.8901373
121.0245782,14.6035421
51.014934,36.7498896
110.4457241,-7.5407175
106.7474013,-6.3472173
35.9283716,31.9453666
108.133333,-7.633333
20.9297741,50.1343159
118.31969,25.461545
108.9877602,34.2456501
3.103119,45.0386871
-84.4578361,39.1971979
115.0159,-8.4635
113.668388,23.104725
133.5775129,34.687701
122.5226215,39.6582667
105.592898,30.532847
-90.633471,14.413539
5.8978018,43.4945737
44.712888,50.7842909
29.5564,-2.479
103.202869,34.799642
36.3660597,33.5389052
-86.7139704,14.22584
108.984759,29.503085
47.9897691,42.3890735
39.1231459,8.5870183
44.4226861,40.8381534
-49.0586951,-22.314459
36.5567371,35.7208473
55.2455558,-21.0945791
-6.2216678,41.5776315
45.3575191,39.8726158
120.15507,30.274084
29.0081662,-28.2999243
10.7673005,59.9050895
-15.3409272,13.4776279
120.7213113,13.0748879
48.8687149,38.4224562
-51.6044276,-27.3482312
114.112961,38.570152
44.6507762,40.1336715
61.7005127,56.7829665
14.9063338,49.6101863
-122.6175451,49.2227573
14.4490398,27.0087129
106.908966,32.930738
121.0489884,14.7793575
17.4498275,44.0562486
21.7152906,41.9562157
27.6889503,-25.1598678
16.984906,50.0957911
113.69324,23.274583
-41.6385979,-20.3483832
-8.6259188,39.2075584
49.35,15.016667
25.9862701,52.3359637
106.7057733,-6.6572023
-4.2615383,15.3749929
-0.7845859,46.8330256
122.7785327,7.7916349
9.5262115,46.8615704
99.564171,0.85526
34.9332074,62.5988609
-9.3809443,38.7930999
-84.2805478,33.8092255
121.749495,31.04808
-92.3738037,38.9331391
-76.1642459,-13.4272965
18.0551861,59.330173
44.5519782,39.9535181
15.0399999,59.228056
17.5698708,59.0835313
13.3750303,50.0449195
18.2238211,59.2452899
101.3431058,24.4752847
-46.620967,-23.6818396
-8.6463086,42.4423768
102.6298251,14.9649534
119.569305,31.068734
114.922922,25.386379
-122.3456919,47.6288591
99.9381257,13.4876832
-10.3441758,6.5301553
38.637,50.7053
-71.595154,19.5094038
39.2331589,55.6967262
22.3615771,39.7451063
16.3467929,49.6284572
19.6460758,41.786073
126.8311887,37.1994932
-81.1747498,42.7665598
42.6268969,17.1547981
113.870729,27.615202
13.757651,50.0461011
104.5,44.1666669
52.0111855,55.3605576
123.6441498,11.144989
127.8691991,26.3577675
-73.0405277,11.3421375
43.8677691,40.5871242
116.3426552,-8.39427
-88.3263603,14.9415552
-60.6743215,-32.947692
16.1713267,11.4025367
12.6058056,55.6745195
25.7407452,35.0118955
40.6845699,58.3605655
123.8426301,8.3331847
119.707591,34.292397
118.995179,27.33186
113.173487,27.855928
106.681138,23.422152
-79.6558242,22.3179093
26.7405466,53.8882122
61.8799755,56.3996976
-1.605738,47.221906
121.4618377,31.2266233
19.964648,49.95073
-70.401535,8.7548237
-57.0479481,-34.3583236
129.8728011,32.730304
-0.2498116,44.8178615
-114.4678603,51.1909883
-178.16551,-14.29034
-93.5205641,32.2392184
26.4507193,55.5945618
111.621476,23.83072
-71.459344,46.747041
16.6556575,31.0531534
81.0478592,49.5850143
106.239679,38.47436
0.6942885,47.3892142
7.6873152,45.0806751
135.7515062,34.9540542
31.1338071,-25.9480519
1.1518478,49.0261841
115.84573,23.028301
130.0510793,32.5126481
60.7795452,34.7444223
24.8980279,60.203651
120.997522,14.5473421
106.9057439,47.8863988
6.121072,45.9018536
129.010106,42.546675
112.340495,39.289991
115.297893,22.912687
17.5393153,43.8234396
-83.0415078,42.3840829
4.8461786,52.0825062
19.5649108,43.9705397
108.487368,22.75839
-84.3857442,30.4649282
5.2527741,13.7946714
-95.5984925,29.9305879
120.482198,28.168408
24.8993085,48.8277019
33.1492106,0.4263679
85.5277488,27.6332252
34.802932,32.174202
106.9447146,-6.3385652
-74.08251,45.86678
112.4827889,-8.3020216
37.9565339,53.923995
101.6578336,17.8963357
-8.4397044,40.9428723
108.8076195,23.7247599
121.281625,30.029634
30.1345542,50.8018212
-8.3620667,41.4956796
44.6507762,40.1336715
99.0184183,18.7853577
106.8030892,-6.6409658
112.7718209,-7.4039153
37.4919828,55.6042276
59.6818456,55.3377048
120.946263,30.526435
11.9758543,57.8708172
35.032191,31.917522
127.9898825,38.1100701
106.9516627,-6.6839542
120.3899324,15.988415
2.116796,41.3730301
114.0741,-7.7177
82.6017244,49.9749295
-93.1855735,44.9790183
126.610421,45.76629
118.19426,31.096749
114.019351,22.656408
-7.8886758,41.3592129
73.1990129,32.5443894
30.20897,60.0122
17.2364118,53.5380522
15.1346669,4.1191962
-99.1400807,19.710125
19.897722,40.979512
105.1960795,10.8026827
-0.4601725,46.280212
110.790339,29.275625
12.8838251,49.8161454
4.77996,45.39771
122.132937,7.70104
45.3350791,41.725392
89.2847251,25.9923398
38.1800493,55.7372478
-75.7197039,20.9570351
116.442259,39.907483
7.261933,43.704612
13.1979079,49.5604375
21.4095934,38.6244719
105.9699878,13.576473
119.4011078,10.9005556
121.0194,-8.8231
106.0140586,20.3231704
123.1529209,9.59503
102.2400127,6.12151
111.053063,21.797019
107.520386,26.686335
85.784329,44.639079
2.511999,43.7441795
-8.4523258,51.880525
-73.8394482,45.6181396
18.4710402,54.2714024
-61.3567483,15.2338798
-64.2708937,-27.7310843
108.399785,-7.068917
23.6993741,50.6170721
1.9038837,43.0429124
111.1950767,-6.7332152
18.1514065,45.4796482
-75.7803892,-12.930823
108.3323803,22.803694
23.8661305,38.119756
109.1531996,55.4947802
-0.3689508,39.463861
-88.0766404,13.7721417
1.4784611,49.0915297
27.7143199,56.545959
110.198286,20.044412
14.5139265,35.8659607
110.1209019,-7.3677628
-73.335738,5.401841
2.2456603,48.9066299
4.693265,51.7783026
106.8280147,-6.2810348
83.8869856,55.111901
-8.5116903,32.8285457
100.1255164,16.4306671
15.8789403,4.9404212
107.678501,11.0980639
14.9464129,60.5075418
-0.964804,50.994689
18.5,59.35
-122.0581762,36.9923139
1.378056,44.025555
89.9437755,22.454973
105.927375,29.356117
18.3741855,51.9560413
120.7062535,31.267134
114.3213706,29.8282551
-53.8617544,-34.1979128
116.4103205,39.9378208
105.44174,28.871569
-41.6385979,-20.3483832
-57.0844094,-25.2630014
31.9693094,52.9563074
-7.5092352,41.6262043
-61.0573248,13.8570986
44.4410909,40.0634518
57.2310521,28.0920448
37.3384052,54.4676703
31.8875679,26.3418755
-73.1404838,-37.0340769
124.8514628,8.2511483
15.7562659,52.4874765
43.6039301,15.7030403
-42.6880552,-5.3375891
111.3561103,-7.9576278
121.365123,28.582654
-9.3277081,38.80549
108.3534306,-7.365205
140.4101474,-2.4655425
20.7765351,49.687421
-15.9582372,18.0735299
118.9112031,36.7010563
33.0967875,48.6632704
30.3651444,59.9294476
121.2786716,14.5165603
108.25,44.4
118.339653,29.722611
-99.1850598,19.3785056
113.122376,28.782431
120.666775,16.065782
108.408661,30.807667
17.7344952,59.2162431
-85.68986,10.5570353
-1.1547612,50.6538116
115.69778,41.66528
20.8869861,52.3336578
136.2423721,35.2571984
-72.9696779,5.2991829
15.6745822,45.7676321
8.5324101,47.3842312
121.0130439,14.5618599
33.9750018,3.5126215
108.28245,45.23223
132.6048622,33.4547821
114.886335,40.767544
-90.6132158,14.6632212
5.6931356,5.8750769
-44.0389554,-22.9161789
-51.8677296,-21.3653841
120.477813,37.646108
111.3396498,-6.7279241
-72.8936384,-14.3386959
128.161102,40.026852
19.3633201,50.62508
121.1206771,14.6052661
15.1978279,59.260523
19.897722,40.979512
106.1110501,21.121444
25.6805868,-25.2076148
104.4551361,21.6837923
108.5522531,-6.9375866
124.6904308,11.3008218
120.9187827,15.847683
-99.1395519,19.4146406
-39.7755571,-3.2244045
112.558133,37.858628
-8.8604748,39.6532428
100.6985738,18.7396468
126.4510829,44.441584
113.9001141,-8.2156978
14.8556925,57.7156319
44.4252603,-12.1349328
116.571317,27.122273
100.4367235,-0.3172669
105.8495796,-5.9536723
31.380243,31.0549151
-71.459344,46.747041
117.3279441,31.8948117
-76.9398195,-9.8975064
116.156645,24.64995
116.4442945,39.9368237
119.64742,29.079175
20.6859936,67.1355975
-48.5482195,-27.5948698
-7.5627051,41.1154773
122.2887594,13.9573134
-9.3495726,39.3577545
-80.2438321,36.0978298
125.6030836,39.593883
140.5728754,37.4391941
11.2665498,2.3815417
18.5286275,50.2718641
21.4193769,40.9900603
108.958759,31.866274
-121.9416226,37.3189149
-11.3913379,9.1505664
125.75324,7.5353338
111.012675,22.0462137
16.8722323,49.8825995
21.4188894,40.9933396
86.185124,52.293402
17.592739,43.3831419
107.22105,-6.26619
110.18122,22.654032
123.3577849,10.9466832
101.045317,23.061749
111.0460407,-7.6387228
19.0775332,44.1660267
21.3934539,49.8232218
-65.5805252,-24.9843096
121.0092101,14.5514305
4.946467,43.454956
106.1580937,37.198731
20.1670628,42.8408389
6.833333,5.9
117.3883737,48.9809916
1.4282563,43.6399974
49.9843941,40.4581279
130.2705618,33.1991855
-71.0790048,19.5403533
-56.0305724,-34.7328945
122.0098642,-8.7789516
-65.0604467,-42.7602412
40.2833315,33.0363903
111.655839,25.075889
44.8151638,54.3843215
18.6510559,44.4466286
124.972309,8.679187
107.0833701,-6.2829488
-47.0145295,-21.4649238
100.222545,26.641315
124.8125,7.8494444
114.722326,41.149869
-100.9185477,28.4943597
3.53936,45.85029
-73.611665,8.305925
111.1447759,-6.7282418
121.0912149,14.8454589
-7.0833118,52.2413206
110.541691,21.470022
121.591843,31.186433
3.5455371,51.4588944
-69.4678265,-14.3175114
176.9852185,-37.9625979
73.170416,31.5655844
115.5207358,-8.3465933
113.734823,23.718461
110.7629067,-6.8055934
107.0303221,13.7060822
-77.92,34.14
121.436539,31.188637
23.5966577,-6.1306709
-68.6028341,18.649728
115.078981,30.699439
120.463672,17.183558
88.341817,22.601282
16.9184542,46.1743441
114.683863,37.005017
35.7512432,46.8311732
-99.1575732,19.4095846
127.0458453,37.7852875
113.0219,-8.1375
72.9842682,29.5300365
136.6975386,36.7310107
5.9492762,45.7039688
16.5529968,59.3703069
15.8238674,44.9844262
109.927743,29.402881
30.1069594,-26.0730802
35.9510395,56.0349544
111.5840933,-6.6966609
31.7883933,47.309181
106.2003019,-6.343448
14.6086793,52.6924095
108.6383454,-7.3118486
25.3346543,52.7085795
19.7770123,49.9406828
117.500558,40.417358
91.339774,48.6618569
101.9476452,2.7239834
115.49047,23.614734
34.2747004,-0.0998238
81.3070974,53.731482
-70.297951,9.017718
35.149421,31.574996
-45.9662542,-23.2987827
105.91854,33.52575
-6.1942058,53.3604483
-86.6132317,13.1777422
44.5135399,40.0534636
-170.7269854,-14.331296
33.9303991,1.1016277
-74.41194,-13.07361
125.3013286,6.6450416
124.972309,8.679187
38.4021735,44.4713171
115.958784,39.309746
122.1916328,-8.618134
-94.61,39.06
17.8763622,59.3664053
103.0472164,15.7734482
109.3575011,-6.9070543
2.3237084,48.8610504
112.520954,37.815669
-55.8638155,-1.7618311
0.964671,45.697904
35.6206178,49.8387221
116.760392,25.664461
15.8176288,46.3989378
-71.2595888,-33.0095283
134.013872,46.798163
-64.7755669,17.7235605
25.6858475,41.0640026
-65.8649827,-17.3399775
100.4993601,13.7931278
131.2959142,31.9428516
-43.8485566,-19.9930478
24.7062087,42.5043656
121.0202323,14.5701829
-57.0864221,-29.7137627
129.9735343,32.8744365
29.6615055,-4.8824092
26.8652271,50.6548909
-121.5198716,38.6198298
46.2680965,41.7105857
19.9809619,49.508379
105.697472,28.590337
136.5160248,36.0444446
123.4582948,41.7815196
101.7178316,3.1523104
19.6259601,52.24396
104.4039141,52.4725764
-76.0333885,20.7501646
120.8355408,14.9614897
-5.5722297,42.660251
13.9796068,49.8481991
-43.7334089,-22.5284121
-104.9665815,39.7167888
28.5797981,-15.712819
13.5639377,12.9229652
17.5505152,8.9172672
-8.5235157,40.991371
111.2219041,-6.8857846
112.044491,22.915094
101.045317,23.061749
18.5247241,49.5960692
-106.6873356,35.0880511
15.9258038,50.2614977
21.9598032,43.8371234
24.6345078,50.2836918
-99.0806088,19.3579802
-8.5031422,40.1999522
42.7344873,16.8263127
-50.3730843,-16.521513
115.573036,35.071102
13.414046,52.5121401
11.9841764,57.8001246
37.6031799,54.2474065
94.324152,43.236229
-85.8963964,38.133032
108.5077307,-7.167974
19.6519918,44.6677818
109.264659,34.727798
-58.625825,6.4043217
103.7983521,14.9445596
78.2605492,55.4109698
113.417068,23.113478
44.8379034,54.7124613
106.912251,29.4315861
109.482078,28.572029
48.2506985,56.3153167
116.00193,29.705077
120.9760496,14.68778
27.6842905,55.1391321
112.424933,27.465141
77.6793844,54.0984453
36.5321926,55.6691322
103.5184746,46.7593351
22.0128609,50.867559
-122.80273,50.31641
-0.445788,52.913784
106.5760857,-6.1179866
16.4368691,49.2759132
25.4852012,-30.6161448
15.8302054,49.6000083
1.3155028,47.594843
14.8058523,56.8790044
73.4803095,32.5992796
99.598035,36.994225
-5.5722297,42.660251
26.1385322,51.4238758
43.61997,43.475292
10.6759772,6.2244851
-94.4632404,18.1224925
120.39631,36.307064
-63.0824656,18.0675189
-86.3944828,35.8559647
74.9809805,46.8435126
66.6348007,30.7919022
103.40391,3.9671435
3.1506645,46.9874505
3.8299106,43.6167208
113.3138804,23.2196922
17.8604786,54.5941065
100.11996,15.6987382
-87.7480377,14.6901945
49.7355969,40.3281802
-7.4631571,40.0977466
-75.8185314,5.4238154
116.746096,24.84662
-84.059822,9.948066
115.969501,23.764143
100.222545,26.641315
44.6998779,40.5784827
32.4382307,-14.06355
18.413937,49.6738269
113.5273,-6.9394
114.0174,-6.907
112.7196817,-7.2719005
104.4683,-3.544289
5.1345996,48.1096576
24.836672,59.4989642
48.8687149,38.4224562
105.843708,-6.2200719
20.8139759,51.6248663
-61.1213871,13.28386
98.8693609,3.6286693
111.6954214,40.8151906
-1.7819266,48.0976547
45.1982495,43.1619639
26.2680259,40.9562697
-8.6455126,40.7553689
-109.9850454,53.2771781
117.0117307,-8.5325093
37.1660882,56.7375175
-89.8909572,16.9296881
-38.6779363,-12.8955513
-39.465738,-14.6737265
-100.99669,49.26811
16.136353,53.068264
55.4277802,-4.6210967
118.796877,32.060255
-8.7836111,39.8595809
-48.3256762,-21.2525138
-58.3120234,-34.6945604
35.7516069,-6.162959
-35.7089492,-9.6498487
119.179656,31.126412
173.04259,1.35317
16.4201451,46.4054155
28.4004787,51.0836752
2.1476836,48.8805451
151.2078882,-33.8651294
113.4221,24.02009
124.649701,-9.9234974
-1.5401497,47.2550409
-2.0532343,47.9544744
27.7823,53.944
-64.7162415,-4.8798602
43.26505,-11.6557739
44.0242,15.60223
51.1977605,26.1301245
25.2027,52.644
24.6966476,40.9880227
74.3988615,32.4487329
121.182326,14.6012872
129.8728011,32.730304
118.431541,24.625561
43.9553461,40.6690083
108.574058,30.948905
-79.2112769,-4.0078909
108.6368609,-7.0303222
-104.6751805,23.9891132
16.2239747,59.0110968
110.400306,30.619516
139.7796498,35.6726588
99.0792263,1.5592261
-47.029458,-23.6208526
12.0732915,57.9104452
13.0544185,9.9004655
-51.0969571,-30.0722165
119.5513689,-3.6619451
116.0761121,5.9840985
18.6346378,50.3955793
103.3702811,-0.3372032
122.4823401,7.8400507
-58.143739,-15.2634934
73.1990129,32.5443894
23.4716567,37.3287894
120.4558185,17.8625501
46.0166879,40.8288144
-34.8450118,-7.1194958
-75.8292031,45.310056
22.4724915,52.2902011
-45.0056921,-19.2236514
5.8147664,43.8006906
4.3610449,52.0563021
29.85391,-30.85775
111.4544179,-6.8245964
108.487368,22.75839
-64.2726889,-31.3203573
-48.5606259,-27.7145846
141.2106391,38.4208043
108.6591293,-7.1282614
117.015187,33.570769
100.9637456,13.4932664
14.6053692,61.0180334
69.079674,34.496651
88.9162387,25.6543901
123.8905692,10.3089871
2.257134,48.9467896
61.8526229,30.9606622
27.6889503,-25.1598678
52.5882232,55.2519048
-103.2605763,25.7784224
125.8192698,7.4175054
73.4803095,32.5992796
117.210612,32.197328
-11.3913379,9.1505664
-75.5975296,4.4796434
111.777681,29.264004
-54.1999693,-23.062277
5.3825978,43.298735
10.7477822,59.9278844
35.0980514,33.0085361
110.7742709,-7.6144216
99.303084,28.240101
5.8978018,43.4945737
69.9069312,30.1738031
35.3859026,50.3768235
13.4095386,55.8465109
111.6556388,-7.5450262
103.8,42.65
5.8978018,43.4945737
45.3686414,43.1697579
18.0694479,59.322194
-58.5096724,-34.6037075
93.2681254,49.7243301
45.0746646,14.3413508
120.965215,30.126539
118.390218,30.411429
-8.4551704,40.3821458
-76.7704413,18.2703512
91.3543318,53.7835379
-64.2353879,-31.4856187
125.939697,41.728401
43.1402151,51.5607333
19.59306,41.42861
106.7057733,-6.6572023
37.0871224,48.4691324
6.1704266,51.3869562
19.2000652,50.0413118
120.477813,37.646108
166.8808338,-22.1507823
89.8282604,24.7512974
111.4559084,-8.0026625
-6.5775187,32.8501501
108.7766309,-7.4405996
-68.8781,47.68065
113.2037131,-7.7764226
-70.7659102,8.2758676
15.2255472,46.614358
42.6268969,17.1547981
-91.16667,14.41667
-69.9877879,9.3595215
-99.1843676,18.8478608
86.01456,51.462471
-76.3289941,-10.9965942
114.0643,-7.7169
-105.4093552,20.8965838
113.38098,36.402881
-47.4220818,-21.9896473
22.4914418,39.8037641
123.0845277,-8.4769874
29.3677109,58.4249631
106.9506175,-6.939897
119.382381,31.717564
-3.9789143,22.6764132
-81.41646,42.91679
140.297972,38.7731612
20.9335169,44.6658941
112.239446,27.375021
16.493598,13.648096
46.638308,41.603085
113.2611,-6.9236
112.194147,30.958308
-8.8785576,39.8437175
16.4894818,50.1206081
17.3382537,49.4841887
108.34987,21.736011
107.0219496,47.6126
27.6842905,55.1391321
23.5966577,-6.1306709
16.3164767,51.8071084
